136,39
393,52
265,46
522,52
779,59
651,55
908,58
283,47
155,39
540,52
412,50
797,56
669,54
926,57
173,41
430,53
302,46
687,54
559,54
944,59
816,58
191,38
448,51
320,50
577,54
834,56
706,56
963,58
338,49
210,44
595,58
467,49
724,55
981,60
853,59
100,34
228,41
485,52
357,50
742,55
614,55
871,57
1000,59
246,44
118,37
375,50
632,55
504,51
889,57
761,55
