12288,260
75522,200
42885,200
10248,270
73482,210
40845,220
8209,300
71442,210
38806,200
6169,320
69403,220
36766,340
4129,480
100000,190
67363,200
34726,210
2089,460
97960,230
65323,230
32686,190
95920,210
50,190
63283,210
30646,200
93880,200
61243,210
28607,230
91840,210
59204,200
26567,310
89801,230
57164,320
24527,190
87761,200
55124,240
22487,230
85721,230
53084,340
20447,200
83681,220
51044,200
18408,300
81641,200
49005,210
16368,310
79602,200
46965,220
14328,330
77562,210
44925,200
