136,195
393,660
265,416
522,1295
779,1616
651,1142
908,2056
283,358
155,222
540,930
412,747
797,1658
669,1230
926,1933
173,229
430,665
302,480
687,1404
559,821
944,1836
816,2021
191,258
448,781
320,468
577,1265
834,1782
706,1442
963,1786
338,535
210,282
595,1135
467,823
724,1722
981,2363
853,1599
100,142
228,346
485,848
357,526
742,1527
614,1098
871,1568
1000,2005
246,344
118,177
375,577
632,1355
504,934
889,2148
761,1444
