136,39
393,47
265,43
522,49
779,52
651,51
908,54
283,43
155,37
540,49
412,43
797,53
669,51
926,53
173,39
430,50
302,44
687,53
559,53
944,54
816,51
191,41
448,47
320,45
577,50
834,54
706,53
963,55
338,46
210,40
595,51
467,49
724,53
981,55
853,55
100,33
228,41
485,50
357,49
742,52
614,54
871,51
1000,56
246,41
118,36
375,47
632,50
504,48
889,51
761,52
