2,37
4483,19427
8965,38350
2760,9863
7241,31477
1036,4317
5518,24490
10000,40097
3794,15220
8276,36540
2070,8357
6552,26790
346,1193
4828,21960
9310,39230
3104,12387
7586,34507
1381,5890
5862,26993
4139,18253
8620,37600
2415,9600
6897,29847
691,2780
5173,22347
9655,36413
3449,13270
7931,34340
1725,7183
6207,27823
