2,230
27587,10022120
55173,41939860
82758,95972490
24139,7958220
51725,36240140
79310,89110910
20691,5492320
48276,31648210
75862,80702550
17243,3827920
44828,27590190
72414,73856470
100000,141782960
13794,2450470
41380,22563980
96551,132983060
68966,66399740
10346,1463750
37932,19054790
65517,59678030
93103,123136620
6898,663980
34484,15968870
62069,53100130
89655,112912930
3450,182060
31035,12592970
58621,47108320
86207,105048700
