136,194
393,537
265,288
522,510
779,1158
651,870
908,1368
283,320
155,189
540,649
412,517
797,1031
669,787
926,1011
173,202
430,604
302,349
687,1028
559,692
944,1328
816,1155
191,220
448,605
320,406
577,836
834,1110
706,859
963,1321
338,394
210,261
595,863
467,651
724,753
981,1160
853,1228
100,127
228,285
485,478
357,420
742,895
614,774
871,1000
1000,1467
246,267
118,136
375,505
632,928
504,817
889,1269
761,1005
